ensembl_gene_id	humantfs_gene_name	ensembl_transcript_id	tf_family	n_dbd
ENSG00000089335	ZNF302	ENST00000505242	C2H2 ZF	7
ENSG00000089335	ZNF302	ENST00000505365	C2H2 ZF	0
ENSG00000089335	ZNF302	ENST00000507959	C2H2 ZF	0
ENSG00000089775	ZBTB25	ENST00000394715	C2H2 ZF	2
ENSG00000089775	ZBTB25	ENST00000608382	C2H2 ZF	2
ENSG00000089775	ZBTB25	ENST00000555220	C2H2 ZF	0
ENSG00000090447	TFAP4	ENST00000204517	bHLH	1
ENSG00000090612	ZNF268	ENST00000228289	C2H2 ZF	24
ENSG00000090612	ZNF268	ENST00000536435	C2H2 ZF	24
ENSG00000090612	ZNF268	ENST00000541009	C2H2 ZF	0
ENSG00000090612	ZNF268	ENST00000592241	C2H2 ZF	0
ENSG00000090612	ZNF268	ENST00000541211	C2H2 ZF	0
ENSG00000090612	ZNF268	ENST00000539248	C2H2 ZF	0
ENSG00000090612	ZNF268	ENST00000542711	C2H2 ZF	0
ENSG00000090612	ZNF268	ENST00000536899	C2H2 ZF	0
ENSG00000091010	POU4F3	ENST00000646991	Homeodomain; POU	2
ENSG00000091656	ZFHX4	ENST00000651372	C2H2 ZF; Homeodomain	27
ENSG00000091831	ESR1	ENST00000206249	Nuclear receptor	1
ENSG00000091831	ESR1	ENST00000415488	Nuclear receptor	1
ENSG00000091831	ESR1	ENST00000427531	Nuclear receptor	1
ENSG00000091831	ESR1	ENST00000406599	Nuclear receptor	0
ENSG00000091831	ESR1	ENST00000404742	Nuclear receptor	0
ENSG00000091831	ESR1	ENST00000446550	Nuclear receptor	0
ENSG00000091831	ESR1	ENST00000456483	Nuclear receptor	0
ENSG00000092067	CEBPE	ENST00000206513	bZIP	1
ENSG00000092607	TBX15	ENST00000207157	T-box	1
ENSG00000092607	TBX15	ENST00000369429	T-box	1
ENSG00000095574	IKZF5	ENST00000368886	C2H2 ZF	5
ENSG00000095574	IKZF5	ENST00000617859	C2H2 ZF	5
ENSG00000095794	CREM	ENST00000342105	bZIP	1
ENSG00000095794	CREM	ENST00000344351	bZIP	1
ENSG00000095794	CREM	ENST00000345491	bZIP	1
ENSG00000095794	CREM	ENST00000348787	bZIP	1
ENSG00000095794	CREM	ENST00000354759	bZIP	1
ENSG00000095794	CREM	ENST00000356917	bZIP	1
ENSG00000095794	CREM	ENST00000460270	bZIP	1
ENSG00000095794	CREM	ENST00000463314	bZIP	1
ENSG00000095794	CREM	ENST00000473940	bZIP	1
ENSG00000095794	CREM	ENST00000474362	bZIP	1
ENSG00000095794	CREM	ENST00000474931	bZIP	1
ENSG00000095794	CREM	ENST00000487763	bZIP	1
ENSG00000095794	CREM	ENST00000488328	bZIP	1
ENSG00000095794	CREM	ENST00000488741	bZIP	1
ENSG00000095794	CREM	ENST00000490511	bZIP	1
ENSG00000095794	CREM	ENST00000374726	bZIP	0
ENSG00000095951	HIVEP1	ENST00000379388	C2H2 ZF	4
ENSG00000095951	HIVEP1	ENST00000487103	C2H2 ZF	0
ENSG00000095951	HIVEP1	ENST00000484210	C2H2 ZF	0
ENSG00000096401	CDC5L	ENST00000371477	Myb/SANT	2
ENSG00000096654	ZNF184	ENST00000211936	C2H2 ZF	19
ENSG00000099326	MZF1	ENST00000215057	C2H2 ZF	13
ENSG00000099326	MZF1	ENST00000599369	C2H2 ZF	13
ENSG00000099326	MZF1	ENST00000594108	C2H2 ZF	0
ENSG00000099326	MZF1	ENST00000594234	C2H2 ZF	0
ENSG00000099326	MZF1	ENST00000596039	C2H2 ZF	0
ENSG00000099364	FBXL19	ENST00000380310	CxxC ZF	1
ENSG00000099364	FBXL19	ENST00000562319	CxxC ZF	1
ENSG00000099364	FBXL19	ENST00000427128	CxxC ZF	0
ENSG00000099364	FBXL19	ENST00000471231	CxxC ZF	0
ENSG00000099364	FBXL19	ENST00000565939	CxxC ZF	0
ENSG00000100105	PATZ1	ENST00000215919	AT hook; C2H2 ZF	5
ENSG00000100105	PATZ1	ENST00000266269	AT hook; C2H2 ZF	9
ENSG00000100105	PATZ1	ENST00000351933	AT hook; C2H2 ZF	8
ENSG00000100105	PATZ1	ENST00000405309	AT hook; C2H2 ZF	7
ENSG00000100146	SOX10	ENST00000360880	HMG/Sox	1
ENSG00000100146	SOX10	ENST00000396884	HMG/Sox	1
ENSG00000100146	SOX10	ENST00000446929	HMG/Sox	1
ENSG00000100219	XBP1	ENST00000216037	bZIP	1
ENSG00000100219	XBP1	ENST00000405219	bZIP	1
ENSG00000100426	ZBED4	ENST00000216268	BED ZF	4
ENSG00000100625	SIX4	ENST00000216513	Homeodomain	1
ENSG00000100644	HIF1A	ENST00000323441	bHLH	1
ENSG00000100644	HIF1A	ENST00000337138	bHLH	1
ENSG00000100644	HIF1A	ENST00000394997	bHLH	1
ENSG00000100644	HIF1A	ENST00000539097	bHLH	1
ENSG00000100811	YY1	ENST00000262238	C2H2 ZF	4
ENSG00000100811	YY1	ENST00000553625	C2H2 ZF	0
ENSG00000100968	NFATC4	ENST00000250373	Rel	1
ENSG00000100968	NFATC4	ENST00000413692	Rel	1
ENSG00000100968	NFATC4	ENST00000422617	Rel	1
ENSG00000100968	NFATC4	ENST00000424781	Rel	1
ENSG00000100968	NFATC4	ENST00000539237	Rel	1
ENSG00000100968	NFATC4	ENST00000553469	Rel	1
ENSG00000100968	NFATC4	ENST00000553708	Rel	1
ENSG00000100968	NFATC4	ENST00000553879	Rel	1
ENSG00000100968	NFATC4	ENST00000554050	Rel	1
ENSG00000100968	NFATC4	ENST00000554344	Rel	1
ENSG00000100968	NFATC4	ENST00000554473	Rel	1
ENSG00000100968	NFATC4	ENST00000554591	Rel	1
ENSG00000100968	NFATC4	ENST00000554661	Rel	1
ENSG00000100968	NFATC4	ENST00000554966	Rel	1
ENSG00000100968	NFATC4	ENST00000555167	Rel	1
ENSG00000100968	NFATC4	ENST00000555453	Rel	1
ENSG00000100968	NFATC4	ENST00000555590	Rel	1
ENSG00000100968	NFATC4	ENST00000556169	Rel	1
ENSG00000100968	NFATC4	ENST00000556279	Rel	1
ENSG00000100968	NFATC4	ENST00000556759	Rel	1
ENSG00000100968	NFATC4	ENST00000557451	Rel	1
ENSG00000100968	NFATC4	ENST00000555393	Rel	0
ENSG00000100968	NFATC4	ENST00000555802	Rel	0
ENSG00000100987	VSX1	ENST00000376707	Homeodomain	1
ENSG00000100987	VSX1	ENST00000376709	Homeodomain	1
ENSG00000100987	VSX1	ENST00000429762	Homeodomain	1
ENSG00000100987	VSX1	ENST00000444511	Homeodomain	1
ENSG00000101057	MYBL2	ENST00000217026	Myb/SANT	3
ENSG00000101057	MYBL2	ENST00000396863	Myb/SANT	3
ENSG00000101076	HNF4A	ENST00000316099	Nuclear receptor	1
ENSG00000101076	HNF4A	ENST00000316673	Nuclear receptor	1
ENSG00000101076	HNF4A	ENST00000415691	Nuclear receptor	1
ENSG00000101076	HNF4A	ENST00000443598	Nuclear receptor	1
ENSG00000101076	HNF4A	ENST00000457232	Nuclear receptor	1
ENSG00000101076	HNF4A	ENST00000609262	Nuclear receptor	1
ENSG00000101076	HNF4A	ENST00000609795	Nuclear receptor	1
ENSG00000101096	NFATC2	ENST00000371564	Rel	1
ENSG00000101096	NFATC2	ENST00000396009	Rel	1
ENSG00000101096	NFATC2	ENST00000414705	Rel	1
ENSG00000101096	NFATC2	ENST00000609507	Rel	1
ENSG00000101096	NFATC2	ENST00000609943	Rel	1
ENSG00000101096	NFATC2	ENST00000610033	Rel	1
ENSG00000101115	SALL4	ENST00000217086	C2H2 ZF	8
ENSG00000101115	SALL4	ENST00000371539	C2H2 ZF	2
ENSG00000101115	SALL4	ENST00000395997	C2H2 ZF	3
ENSG00000101126	ADNP	ENST00000349014	C2H2 ZF; Homeodomain	9
ENSG00000101126	ADNP	ENST00000371602	C2H2 ZF; Homeodomain	9
ENSG00000101126	ADNP	ENST00000396029	C2H2 ZF; Homeodomain	9
ENSG00000101126	ADNP	ENST00000396032	C2H2 ZF; Homeodomain	9
ENSG00000101126	ADNP	ENST00000621696	C2H2 ZF; Homeodomain	9
ENSG00000101190	TCFL5	ENST00000217162	bHLH	1
ENSG00000101190	TCFL5	ENST00000335351	bHLH	1
ENSG00000101216	GMEB2	ENST00000266068	SAND	1
ENSG00000101216	GMEB2	ENST00000370077	SAND	1
ENSG00000101412	E2F1	ENST00000343380	E2F	1
ENSG00000101493	ZNF516	ENST00000443185	C2H2 ZF	10
ENSG00000101493	ZNF516	ENST00000532857	C2H2 ZF	1
ENSG00000101493	ZNF516	ENST00000617840	C2H2 ZF	2
ENSG00000101493	ZNF516	ENST00000542818	C2H2 ZF	0
ENSG00000101544	ADNP2	ENST00000262198	C2H2 ZF; Homeodomain	9
ENSG00000101883	RHOXF1	ENST00000217999	Homeodomain	1
ENSG00000102034	ELF4	ENST00000308167	Ets	1
ENSG00000102034	ELF4	ENST00000335997	Ets	1
ENSG00000102145	GATA1	ENST00000376670	GATA	2
ENSG00000102189	EEA1	ENST00000322349	C2H2 ZF	1
ENSG00000102349	KLF8	ENST00000468660	C2H2 ZF	3
ENSG00000102349	KLF8	ENST00000374928	C2H2 ZF	0
ENSG00000102349	KLF8	ENST00000640927	C2H2 ZF	0
ENSG00000102554	KLF5	ENST00000377687	C2H2 ZF	3
ENSG00000102554	KLF5	ENST00000539231	C2H2 ZF	3
ENSG00000102870	ZNF629	ENST00000262525	C2H2 ZF	19
ENSG00000102878	HSF4	ENST00000521374	HSF	1
ENSG00000102878	HSF4	ENST00000584272	HSF	1
ENSG00000102908	NFAT5	ENST00000349945	Rel	1
ENSG00000102908	NFAT5	ENST00000354436	Rel	1
ENSG00000102908	NFAT5	ENST00000567239	Rel	1
ENSG00000102908	NFAT5	ENST00000565301	Rel	0
ENSG00000102935	ZNF423	ENST00000262383	C2H2 ZF	30
ENSG00000102935	ZNF423	ENST00000535559	C2H2 ZF	29
ENSG00000102935	ZNF423	ENST00000562520	C2H2 ZF	30
ENSG00000102935	ZNF423	ENST00000567169	C2H2 ZF	29
ENSG00000102935	ZNF423	ENST00000568094	C2H2 ZF	0
ENSG00000102974	CTCF	ENST00000264010	C2H2 ZF	11
ENSG00000102974	CTCF	ENST00000401394	C2H2 ZF	8
ENSG00000102984	ZNF821	ENST00000313565	C2H2 ZF	2
ENSG00000102984	ZNF821	ENST00000425432	C2H2 ZF	2
ENSG00000102984	ZNF821	ENST00000446827	C2H2 ZF	2
ENSG00000102984	ZNF821	ENST00000562797	C2H2 ZF	2
ENSG00000102984	ZNF821	ENST00000565516	C2H2 ZF	2
ENSG00000102984	ZNF821	ENST00000565601	C2H2 ZF	2
ENSG00000103199	ZNF500	ENST00000219478	C2H2 ZF	5
ENSG00000103199	ZNF500	ENST00000545009	C2H2 ZF	4
ENSG00000103199	ZNF500	ENST00000592425	C2H2 ZF	1
ENSG00000103241	FOXF1	ENST00000262426	Forkhead	1
ENSG00000103343	ZNF174	ENST00000268655	C2H2 ZF	3
ENSG00000103343	ZNF174	ENST00000344823	C2H2 ZF	0
ENSG00000103343	ZNF174	ENST00000572544	C2H2 ZF	0
ENSG00000103449	SALL1	ENST00000251020	C2H2 ZF	9
ENSG00000103449	SALL1	ENST00000566102	C2H2 ZF	0
ENSG00000103495	MAZ	ENST00000219782	C2H2 ZF	8
ENSG00000103495	MAZ	ENST00000322945	C2H2 ZF	6
ENSG00000103495	MAZ	ENST00000545521	C2H2 ZF	6
ENSG00000103495	MAZ	ENST00000567444	C2H2 ZF	5
ENSG00000103495	MAZ	ENST00000568544	C2H2 ZF	0
ENSG00000103495	MAZ	ENST00000569978	C2H2 ZF	0
ENSG00000104447	TRPS1	ENST00000220888	C2H2 ZF; GATA	10
ENSG00000104447	TRPS1	ENST00000395715	C2H2 ZF; GATA	10
ENSG00000104447	TRPS1	ENST00000518018	C2H2 ZF; GATA	1
ENSG00000104447	TRPS1	ENST00000519674	C2H2 ZF; GATA	7
ENSG00000104447	TRPS1	ENST00000520276	C2H2 ZF; GATA	10
ENSG00000104447	TRPS1	ENST00000640765	C2H2 ZF; GATA	10
ENSG00000104447	TRPS1	ENST00000422939	C2H2 ZF; GATA	0
ENSG00000104856	RELB	ENST00000221452	Rel	1
ENSG00000104903	LYL1	ENST00000264824	bHLH	1
ENSG00000105127	AKAP8	ENST00000269701	C2H2 ZF	2
ENSG00000105136	ZNF419	ENST00000221735	C2H2 ZF	11
ENSG00000105136	ZNF419	ENST00000347466	C2H2 ZF	11
ENSG00000105136	ZNF419	ENST00000415379	C2H2 ZF	11
ENSG00000105136	ZNF419	ENST00000424930	C2H2 ZF	11
ENSG00000105136	ZNF419	ENST00000426954	C2H2 ZF	11
ENSG00000105136	ZNF419	ENST00000442920	C2H2 ZF	11
ENSG00000105392	CRX	ENST00000221996	Homeodomain	1
ENSG00000105419	MEIS3	ENST00000441740	Homeodomain	1
ENSG00000105419	MEIS3	ENST00000558555	Homeodomain	1
ENSG00000105419	MEIS3	ENST00000559524	Homeodomain	1
ENSG00000105419	MEIS3	ENST00000560245	Homeodomain	1
ENSG00000105419	MEIS3	ENST00000561096	Homeodomain	1
ENSG00000105419	MEIS3	ENST00000561293	Homeodomain	1
ENSG00000105419	MEIS3	ENST00000557833	Homeodomain	0
ENSG00000105497	ZNF175	ENST00000262259	C2H2 ZF	14
ENSG00000105497	ZNF175	ENST00000436511	C2H2 ZF	0
ENSG00000105497	ZNF175	ENST00000596504	C2H2 ZF	0
ENSG00000105497	ZNF175	ENST00000545217	C2H2 ZF	0
ENSG00000105516	DBP	ENST00000222122	bZIP	1
ENSG00000105516	DBP	ENST00000593500	bZIP	1
ENSG00000105516	DBP	ENST00000601104	bZIP	0
ENSG00000105610	KLF1	ENST00000264834	C2H2 ZF	3
ENSG00000105672	ETV2	ENST00000379023	Ets	1
ENSG00000105672	ETV2	ENST00000379026	Ets	1
ENSG00000105672	ETV2	ENST00000402764	Ets	1
ENSG00000105672	ETV2	ENST00000403402	Ets	1
ENSG00000105672	ETV2	ENST00000479824	Ets	1
ENSG00000105698	USF2	ENST00000222305	bHLH	1
ENSG00000105698	USF2	ENST00000343550	bHLH	1
ENSG00000105698	USF2	ENST00000379134	bHLH	1
ENSG00000105698	USF2	ENST00000594064	bHLH	1
ENSG00000105698	USF2	ENST00000599625	bHLH	1
ENSG00000105698	USF2	ENST00000598058	bHLH	0
ENSG00000105708	ZNF14	ENST00000344099	C2H2 ZF	18
ENSG00000105717	PBX4	ENST00000251203	Homeodomain	1
ENSG00000105722	ERF	ENST00000222329	Ets	1
ENSG00000105722	ERF	ENST00000440177	Ets	1
ENSG00000105732	ZNF574	ENST00000359044	C2H2 ZF	20
ENSG00000105732	ZNF574	ENST00000600245	C2H2 ZF	20
ENSG00000105750	ZNF85	ENST00000328178	C2H2 ZF	15
ENSG00000105750	ZNF85	ENST00000300540	C2H2 ZF	0
ENSG00000105750	ZNF85	ENST00000596476	C2H2 ZF	0
ENSG00000105856	HBP1	ENST00000222574	HMG/Sox	1
ENSG00000105856	HBP1	ENST00000468410	HMG/Sox	1
ENSG00000105856	HBP1	ENST00000485846	HMG/Sox	1
ENSG00000105856	HBP1	ENST00000607681	HMG/Sox	1
ENSG00000105856	HBP1	ENST00000498408	HMG/Sox	1
ENSG00000105856	HBP1	ENST00000497535	HMG/Sox	0
ENSG00000105856	HBP1	ENST00000479011	HMG/Sox	0
ENSG00000105866	SP4	ENST00000222584	C2H2 ZF	3
ENSG00000105880	DLX5	ENST00000486603	Homeodomain	1
ENSG00000105880	DLX5	ENST00000648378	Homeodomain	1
ENSG00000105967	TFEC	ENST00000265440	bHLH	1
ENSG00000105967	TFEC	ENST00000320239	bHLH	1
ENSG00000105967	TFEC	ENST00000393485	bHLH	1
ENSG00000105967	TFEC	ENST00000484212	bHLH	1
ENSG00000105991	HOXA1	ENST00000355633	Homeodomain	0
ENSG00000105996	HOXA2	ENST00000222718	Homeodomain	1
ENSG00000105997	HOXA3	ENST00000396352	Homeodomain	1
ENSG00000105997	HOXA3	ENST00000612286	Homeodomain	1
ENSG00000106004	HOXA5	ENST00000222726	Homeodomain	1
ENSG00000106006	HOXA6	ENST00000222728	Homeodomain	1
ENSG00000106031	HOXA13	ENST00000649031	Homeodomain	1
ENSG00000106038	EVX1	ENST00000496902	Homeodomain	1
ENSG00000106038	EVX1	ENST00000222761	Homeodomain	0
ENSG00000106038	EVX1	ENST00000580535	Homeodomain	0
ENSG00000106261	ZKSCAN1	ENST00000324306	C2H2 ZF	6
ENSG00000106261	ZKSCAN1	ENST00000426572	C2H2 ZF	6
ENSG00000106261	ZKSCAN1	ENST00000535170	C2H2 ZF	6
ENSG00000106331	PAX4	ENST00000341640	Homeodomain; Paired box	2
ENSG00000106331	PAX4	ENST00000378740	Homeodomain; Paired box	2
ENSG00000106331	PAX4	ENST00000639438	Homeodomain; Paired box	2
ENSG00000106410	NOBOX	ENST00000467773	Homeodomain	1
ENSG00000106511	MEOX2	ENST00000262041	Homeodomain	1
ENSG00000106536	POU6F2	ENST00000518318	Homeodomain; POU	2
ENSG00000106546	AHR	ENST00000242057	bHLH	1
ENSG00000106571	GLI3	ENST00000395925	C2H2 ZF	5
ENSG00000106571	GLI3	ENST00000479210	C2H2 ZF	5
ENSG00000106571	GLI3	ENST00000437480	C2H2 ZF	0
ENSG00000106689	LHX2	ENST00000373615	Homeodomain	1
ENSG00000106689	LHX2	ENST00000446480	Homeodomain	1
ENSG00000106852	LHX6	ENST00000340587	Homeodomain	1
ENSG00000106852	LHX6	ENST00000373754	Homeodomain	1
ENSG00000106852	LHX6	ENST00000373755	Homeodomain	1
ENSG00000106852	LHX6	ENST00000394319	Homeodomain	1
ENSG00000106852	LHX6	ENST00000541397	Homeodomain	1
ENSG00000106852	LHX6	ENST00000559895	Homeodomain	1
ENSG00000106852	LHX6	ENST00000482062	Homeodomain	0
ENSG00000106852	LHX6	ENST00000464484	Homeodomain	0
ENSG00000107175	CREB3	ENST00000353704	bZIP	1
ENSG00000107187	LHX3	ENST00000371746	Homeodomain	1
ENSG00000107187	LHX3	ENST00000371748	Homeodomain	1
ENSG00000107187	LHX3	ENST00000619587	Homeodomain	1
ENSG00000107249	GLIS3	ENST00000324333	C2H2 ZF	5
ENSG00000107249	GLIS3	ENST00000381971	C2H2 ZF	5
ENSG00000107249	GLIS3	ENST00000462164	C2H2 ZF	0
ENSG00000107249	GLIS3	ENST00000478315	C2H2 ZF	0
ENSG00000107249	GLIS3	ENST00000478844	C2H2 ZF	0
ENSG00000107249	GLIS3	ENST00000481827	C2H2 ZF	0
ENSG00000107249	GLIS3	ENST00000477901	C2H2 ZF	0
ENSG00000107485	GATA3	ENST00000346208	GATA	2
ENSG00000107485	GATA3	ENST00000379328	GATA	2
ENSG00000107485	GATA3	ENST00000481743	GATA	0
ENSG00000107807	TLX1	ENST00000370196	Homeodomain	1
ENSG00000107807	TLX1	ENST00000467928	Homeodomain	1
ENSG00000107859	PITX3	ENST00000370002	Homeodomain	1
ENSG00000108001	EBF3	ENST00000368648	EBF1	1
ENSG00000108509	CAMTA2	ENST00000348066	CG-1	1
ENSG00000108509	CAMTA2	ENST00000361571	CG-1	1
ENSG00000108509	CAMTA2	ENST00000381311	CG-1	1
ENSG00000108509	CAMTA2	ENST00000414043	CG-1	1
ENSG00000108511	HOXB6	ENST00000225648	Homeodomain	1
ENSG00000108511	HOXB6	ENST00000484302	Homeodomain	1
ENSG00000108788	MLX	ENST00000246912	bHLH	1
ENSG00000108788	MLX	ENST00000346833	bHLH	1
ENSG00000108788	MLX	ENST00000435881	bHLH	1
ENSG00000108813	DLX4	ENST00000240306	Homeodomain	1
ENSG00000108813	DLX4	ENST00000411890	Homeodomain	1
ENSG00000108813	DLX4	ENST00000611342	Homeodomain	1
ENSG00000108924	HLF	ENST00000226067	bZIP	1
ENSG00000108924	HLF	ENST00000430986	bZIP	1
ENSG00000108924	HLF	ENST00000575345	bZIP	1
ENSG00000109101	FOXN1	ENST00000226247	Forkhead	1
ENSG00000109101	FOXN1	ENST00000579795	Forkhead	1
ENSG00000109132	PHOX2B	ENST00000226382	Homeodomain	1
ENSG00000109320	NFKB1	ENST00000226574	Rel	1
ENSG00000109320	NFKB1	ENST00000394820	Rel	1
ENSG00000109320	NFKB1	ENST00000505458	Rel	1
ENSG00000109320	NFKB1	ENST00000600343	Rel	1
ENSG00000109381	ELF2	ENST00000358635	Ets	1
ENSG00000109381	ELF2	ENST00000379549	Ets	1
ENSG00000109381	ELF2	ENST00000510408	Ets	1
ENSG00000109381	ELF2	ENST00000512627	Ets	1
ENSG00000109705	NKX3-2	ENST00000382438	Homeodomain	1
ENSG00000109787	KLF3	ENST00000261438	C2H2 ZF	3
ENSG00000109787	KLF3	ENST00000514033	C2H2 ZF	0
ENSG00000109851	DBX1	ENST00000524983	Homeodomain	1
ENSG00000109906	ZBTB16	ENST00000335953	C2H2 ZF	9
ENSG00000109906	ZBTB16	ENST00000392996	C2H2 ZF	9
ENSG00000110693	SOX6	ENST00000396356	HMG/Sox	1
ENSG00000110693	SOX6	ENST00000527619	HMG/Sox	1
ENSG00000110693	SOX6	ENST00000528252	HMG/Sox	1
ENSG00000110693	SOX6	ENST00000528429	HMG/Sox	1
ENSG00000110851	PRDM4	ENST00000228437	C2H2 ZF	7
ENSG00000111046	MYF6	ENST00000228641	bHLH	1
ENSG00000111049	MYF5	ENST00000228644	bHLH	1
ENSG00000111087	GLI1	ENST00000228682	C2H2 ZF	5
ENSG00000111087	GLI1	ENST00000528467	C2H2 ZF	5
ENSG00000111145	ELK3	ENST00000228741	Ets	1
ENSG00000111145	ELK3	ENST00000547249	Ets	1
ENSG00000111206	FOXM1	ENST00000342628	Forkhead	1
ENSG00000111206	FOXM1	ENST00000359843	Forkhead	1
ENSG00000111206	FOXM1	ENST00000361953	Forkhead	1
ENSG00000111206	FOXM1	ENST00000627656	Forkhead	1
ENSG00000111249	CUX2	ENST00000261726	CUT; Homeodomain	4
ENSG00000111249	CUX2	ENST00000397643	CUT; Homeodomain	0
ENSG00000111269	CREBL2	ENST00000228865	bZIP	1
ENSG00000111424	VDR	ENST00000549336	Nuclear receptor	1
ENSG00000111424	VDR	ENST00000550325	Nuclear receptor	1
ENSG00000111704	NANOG	ENST00000229307	Homeodomain	1
ENSG00000111704	NANOG	ENST00000526286	Homeodomain	1
ENSG00000111783	RFX4	ENST00000357881	RFX	1
ENSG00000111783	RFX4	ENST00000392842	RFX	1
ENSG00000111783	RFX4	ENST00000229387	RFX	0
ENSG00000112033	PPARD	ENST00000360694	Nuclear receptor	1
ENSG00000112033	PPARD	ENST00000448077	Nuclear receptor	1
ENSG00000112033	PPARD	ENST00000418635	Nuclear receptor	0
ENSG00000112182	BACH2	ENST00000257749	bZIP	1
ENSG00000112182	BACH2	ENST00000537989	bZIP	1
ENSG00000112182	BACH2	ENST00000406998	bZIP	0
ENSG00000112200	ZNF451	ENST00000357489	C2H2 ZF	12
ENSG00000112200	ZNF451	ENST00000370706	C2H2 ZF	12
ENSG00000112200	ZNF451	ENST00000491832	C2H2 ZF	12
ENSG00000112200	ZNF451	ENST00000370708	C2H2 ZF	0
ENSG00000112200	ZNF451	ENST00000370702	C2H2 ZF	0
ENSG00000112200	ZNF451	ENST00000370710	C2H2 ZF	0
ENSG00000112238	PRDM13	ENST00000369215	C2H2 ZF	4
ENSG00000112242	E2F3	ENST00000346618	E2F	1
ENSG00000112242	E2F3	ENST00000535432	E2F	1
ENSG00000112246	SIM1	ENST00000262901	bHLH	1
ENSG00000112246	SIM1	ENST00000369208	bHLH	1
ENSG00000112333	NR2E1	ENST00000368983	Nuclear receptor	1
ENSG00000112333	NR2E1	ENST00000368986	Nuclear receptor	1
ENSG00000112365	ZBTB24	ENST00000230122	C2H2 ZF	8
ENSG00000112561	TFEB	ENST00000230323	bHLH	1
ENSG00000112561	TFEB	ENST00000343317	bHLH	1
ENSG00000112561	TFEB	ENST00000358871	bHLH	1
ENSG00000112561	TFEB	ENST00000373033	bHLH	1
ENSG00000112561	TFEB	ENST00000394283	bHLH	1
ENSG00000112561	TFEB	ENST00000406563	bHLH	1
ENSG00000112561	TFEB	ENST00000424495	bHLH	0
ENSG00000112561	TFEB	ENST00000425401	bHLH	0
ENSG00000112561	TFEB	ENST00000445700	bHLH	0
ENSG00000112561	TFEB	ENST00000433032	bHLH	0
ENSG00000112592	TBP	ENST00000230354	TBP	1
ENSG00000112592	TBP	ENST00000392092	TBP	1
ENSG00000112592	TBP	ENST00000421512	TBP	1
ENSG00000112592	TBP	ENST00000540980	TBP	1
ENSG00000112658	SRF	ENST00000265354	MADS box	1
ENSG00000112837	TBX18	ENST00000369663	T-box	1
ENSG00000112837	TBX18	ENST00000606784	T-box	1
ENSG00000113196	HAND1	ENST00000231121	bHLH	1
ENSG00000113430	IRX4	ENST00000231357	Homeodomain	1
ENSG00000113430	IRX4	ENST00000505790	Homeodomain	1
ENSG00000113430	IRX4	ENST00000513692	Homeodomain	1
ENSG00000113430	IRX4	ENST00000613726	Homeodomain	1
ENSG00000113430	IRX4	ENST00000622814	Homeodomain	1
ENSG00000113580	NR3C1	ENST00000231509	Nuclear receptor	1
ENSG00000113580	NR3C1	ENST00000394464	Nuclear receptor	1
ENSG00000113580	NR3C1	ENST00000415690	Nuclear receptor	1
ENSG00000113580	NR3C1	ENST00000424646	Nuclear receptor	1
ENSG00000113580	NR3C1	ENST00000503201	Nuclear receptor	1
ENSG00000113580	NR3C1	ENST00000504572	Nuclear receptor	1
ENSG00000113580	NR3C1	ENST00000502892	Nuclear receptor	0
ENSG00000113580	NR3C1	ENST00000508760	Nuclear receptor	0
ENSG00000113580	NR3C1	ENST00000510170	Nuclear receptor	0
ENSG00000113580	NR3C1	ENST00000514699	Nuclear receptor	0
ENSG00000113658	SMAD5	ENST00000507118	SMAD	1
ENSG00000113658	SMAD5	ENST00000509297	SMAD	1
ENSG00000113658	SMAD5	ENST00000511116	SMAD	1
ENSG00000113658	SMAD5	ENST00000545279	SMAD	1
ENSG00000113658	SMAD5	ENST00000507637	SMAD	0
ENSG00000113658	SMAD5	ENST00000515005	SMAD	0
ENSG00000113722	CDX1	ENST00000231656	Homeodomain	1
ENSG00000113722	CDX1	ENST00000616154	Homeodomain	1
ENSG00000113761	ZNF346	ENST00000358149	C2H2 ZF	4
ENSG00000113761	ZNF346	ENST00000503039	C2H2 ZF	4
ENSG00000113761	ZNF346	ENST00000503425	C2H2 ZF	3
ENSG00000113761	ZNF346	ENST00000506693	C2H2 ZF	2
ENSG00000113761	ZNF346	ENST00000512315	C2H2 ZF	1
ENSG00000113916	BCL6	ENST00000232014	C2H2 ZF	6
ENSG00000113916	BCL6	ENST00000406870	C2H2 ZF	6
ENSG00000113916	BCL6	ENST00000450123	C2H2 ZF	4
ENSG00000113916	BCL6	ENST00000430339	C2H2 ZF	0
ENSG00000114126	TFDP2	ENST00000467072	E2F	1
ENSG00000114126	TFDP2	ENST00000477292	E2F	1
ENSG00000114126	TFDP2	ENST00000479040	E2F	1
ENSG00000114126	TFDP2	ENST00000486111	E2F	1
ENSG00000114126	TFDP2	ENST00000489671	E2F	1
ENSG00000114126	TFDP2	ENST00000495310	E2F	1
ENSG00000114126	TFDP2	ENST00000499676	E2F	1
ENSG00000114126	TFDP2	ENST00000474279	E2F	0
ENSG00000114126	TFDP2	ENST00000494358	E2F	0
ENSG00000114315	HES1	ENST00000232424	bHLH	1
ENSG00000114439	BBX	ENST00000325805	HMG/Sox	1
ENSG00000114439	BBX	ENST00000415149	HMG/Sox	1
ENSG00000114439	BBX	ENST00000416476	HMG/Sox	1
ENSG00000114853	ZBTB47	ENST00000232974	C2H2 ZF	9
ENSG00000114861	FOXP1	ENST00000318789	Forkhead	1
